"455387630,2025-01-25T09:48:22Z,1403/11/06 13:18,مدهتر,madhatter,quote,#ثاخت 🤣🤣🤣🤣\nشاد نباشین اقا مرتضی سوزش میگیره"
"455387276,2025-01-25T09:41:53Z,1403/11/06 13:11,مدهتر,madhatter,retwit,#ثاخت امروز شنیدم برای کل برج 3 رویا مشتری یکجا پیدا شده \nمن و این همه خوشبختی محاله😍😍😍😍😍"
"455387619,2025-01-25T09:48:09Z,1403/11/06 13:18,saman,saman1012,twit,#ثاخت \nثاخت رو نگه دارین تا نگهتون داره"
"455387616,2025-01-25T09:48:09Z,1403/11/06 13:18,Z,setayesh128,twit,#غدانه خدا لعنت کنه گفتم ما دوساله وارد این سهم آشغال شدیم هنوز از ضرر درنیومدیم چطور روغن بیست درصد گرون شده این آشغال هنوزهم رشد نکردی خدای ما پشت سرتون"
"455387595,2025-01-25T09:47:36Z,1403/11/06 13:17,saman,saman1012,quote,بداخلاقم لوس میشه حالا😂"
"455387588,2025-01-25T09:47:23Z,1403/11/06 13:17,مدهتر,madhatter,twit,#ثاخت من یه پرنده م آرزو دارم تو سهمم باشی"
"455387565,2025-01-25T09:47:08Z,1403/11/06 13:17,مهندس محمود علیمحمدی,alimahmood1234,quote,میدونی چرا نمیخرن؟\nچون تعدیل منفی داره و به علت مشکل آب و برق تولید متوقف شده\nتا ۱۲۰۰ تومن میاد پایین.واسه اونه که نمیخرن\nخجالت نمیکشی ۵ ساله داره میگی خبرایی هست\nکم مردمو فریب بده"
"455387559,2025-01-25T09:46:54Z,1403/11/06 13:16,نوری,j1359n,twit,#شمواد البته من هنوز تاشو تو پرتفوی دارم هم شپلی هم شمواد"
"455387545,2025-01-25T09:46:35Z,1403/11/06 13:16,saman,saman1012,quote,اخی سوختی😂"
"455387536,2025-01-25T09:46:23Z,1403/11/06 13:16,Omid9190,omid9190,quote,باز هم مثبت  امید خان به فکر سود کردن شماست\nافسوس نمیخاین قبول کنید"
